Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2017-10-13,09:27:00,Rokot/Briz KM,Sentinel-5P,Retired,41.8,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2017-10-14,08:46:00,Soyuz 2.1a,Progress MS-07 (68P),Active,17.42,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2017-10-15,07:28:00,Atlas V 421,NROL-52,Active,123.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2017-10-30,19:34:00,Falcon 9 Block 4,Koreasat 5A,Retired,62.0,Success
Northrop,"SLC-576E, Vandenberg AFB, California, USA",2017-10-31,21:37:00,Minotaur C (Taurus),SkySat & Flock-3m,Active,45.0,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2017-11-08,01:42:00,Vega,Mohammed VI-A,Active,37.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2017-11-12,12:19:00,Antares 230,CRS OA-8E,Retired,85.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2017-11-14,18:35:00,Long March 4C,Fengyun 3D,Active,64.68,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2017-11-21,04:50:00,Long March 6,"Jilin-1 Video 04, 05 & 06",Active,19.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2017-11-24,18:10:00,Long March 2C,"Yaogan-30 D, E, & F",Active,30.8,Success
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2017-11-28,05:41:00,Soyuz 2.1b/Fregat-M,Meteor-M No.2-1 & Rideshares,Active,25.0,Failure
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2017-12-02,10:43:00,Soyuz 2.1b,Cosmos 2524,Active,20.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2017-12-03,04:11:00,Long March 2D,LKW-1,Active,29.75,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2017-12-10,16:41:00,Long March 3B/E,Alcomsat-1,Active,29.15,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2017-12-15,15:36:00,Falcon 9 Block 3,CRS-13,Retired,62.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2017-12-23,01:26:00,H-IIA 202,GCOM-C & SLATS,Active,90.0,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2017-12-23,01:27:00,Falcon 9 Block 3,Iridium-4,Retired,62.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2017-12-23,04:14:00,Long March 2D,LKW-2,Active,29.75,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2017-12-25,19:44:00,Long March 2C,"Yaogan-30 G, H & I",Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-01-08,01:00:00,Falcon 9 Block 4,Zuma,Retired,62.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-01-09,03:24:00,Long March 2D,SuperView 03 & 04,Active,29.75,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-01-12,03:58:00,PSLV-XL,Cartosat-2F & Rideshares,Active,31.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-01-13,07:20:00,Long March 2D,LKW-3,Active,29.75,Success
JAXA,"Mu Pad, Uchinoura Space Center, Japan",2018-01-17,21:06:00,Epsilon PBS,ASNARO 2,Active,39.0,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-01-19,04:12:00,Long March 11,"Jilin-1 07, 08 & Others",Active,5.3,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-01-20,00:48:00,Atlas V 411,SBIRS GEO-4,Retired,115.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-01-21,01:43:00,Electron/Curie,Still Testing,Active,7.5,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-01-25,05:39:00,Long March 2C,"Yaogan 30 J, K & L",Active,30.8,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-01-25,22:20:00,Ariane 5 ECA,SES-14/GOLD & Al Yah-3,Active,200.0,Partial Failure
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-01-31,21:25:00,Falcon 9 Block 3,GovSat-1 / SES-16,Retired,62.0,Success
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2018-02-01,02:07:00,Soyuz 2.1a/Fregat-M,Kanopus-V No. 3-4 & Rideshares,Active,23.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-02-02,07:50:00,Long March 2D,CSES & Rideshares,Active,29.75,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-02-06,20:45:00,Falcon Heavy,Test Flight,Active,90.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-02-13,08:13:00,Soyuz 2.1a,Progress MS-08 (69P),Active,17.42,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-02-22,14:17:00,Falcon 9 Block 3,"PAZ & Tintin A, Tintin B",Retired,62.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-02-27,04:34:00,H-IIA 202,IGS-Optical 6,Active,90.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-03-01,22:02:00,Atlas V 541,GOES-S (GOES-17),Active,145.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-03-06,05:33:00,Falcon 9 Block 4,Hispasat 30W-6,Retired,62.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-03-09,17:10:00,Soyuz ST-B/Fregat-MT,O3b FM13-FM16,Active,30.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-03-17,07:10:00,Long March 2D,LKW-4,Active,29.75,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-03-29,11:26:00,GSLV Mk II,GSAT-6A,Active,47.0,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-03-30,14:14:00,Falcon 9 Block 4,Iridium-5,Retired,62.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-03-31,03:22:00,Long March 4C,Gaofen-1 02-04,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-02,20:30:00,Falcon 9 Block 4,CRS-14,Retired,62.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-04-05,21:34:00,Ariane 5 ECA,Superbird-B3/DSN-1 & HYLAS-4,Active,200.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-04-10,04:25:00,Long March 4C,"Yaogan 31 A, B, & C",Active,64.68,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-04-11,22:34:00,PSLV-XL,IRNSS-1I,Active,31.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-04-14,23:13:00,Atlas V 551,AFSPC-11,Active,153.0,Success
VKS RF,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2018-04-18,22:12:00,Proton-M/Briz-M,Blagovest-12L,Active,65.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-04-18,22:51:00,Falcon 9 Block 4,Transiting Exoplanet Survey Satellite (TESS),Retired,62.0,Success
Eurockot,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-04-25,17:57:00,Rokot/Briz KM,Sentinel-3B,Retired,41.8,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-04-26,04:42:00,Long March 11,Zhuhai-1 2A to 2D,Active,5.3,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-05-03,16:05:00,Long March 3B/E,Apstar 6C,Active,29.15,Success
ULA,"SLC-3E, Vandenberg AFB, California, USA",2018-05-05,11:05:00,Atlas V 401,InSight,Active,109.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-05-08,18:28:00,Long March 4C,Gaofen 5,Active,64.68,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-05-11,20:14:00,Falcon 9 Block 5,Bangabandhu-1,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-05-20,21:28:00,Long March 4C,"Queqiao, Longjiang 1 & 2",Active,64.68,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-05-21,04:44:00,Antares 230,CRS OA-9E,Retired,85.0,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-05-22,19:47:00,Falcon 9 Block 4,Iridium-6 & GRACE-FO,Retired,62.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-06-02,04:13:00,Long March 2D,Gaofen 6 & Luojia 1,Active,29.75,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-04,04:29:00,Falcon 9 Block 4,SES-12,Retired,62.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-06-05,13:07:00,Long March 3A,Fengyun 2H,Active,69.7,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-06-12,04:20:00,H-IIA 202,IGS Radar-6,Active,90.0,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-06-16,21:30:00,Soyuz 2.1b/Fregat-M,GLONASS-M No.53S,Active,25.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-06-27,03:30:00,Long March 2C,XJSS A & B,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-06-29,09:42:00,Falcon 9 Block 4,CRS-15,Retired,62.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-07-09,03:56:00,Long March 2C,PRSS-1 & PakTES-1A,Active,30.8,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-07-09,20:50:00,Long March 3A,BeiDou-2 I7,Active,69.7,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2018-07-09,21:51:00,Soyuz 2.1a,Progress MS-09 (70P),Active,17.42,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-07-22,05:50:00,Falcon 9 Block 5,Telstar 19V,Active,67.0,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-07-25,11:39:00,Falcon 9 Block 5,Iridium-7,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-07-31,03:00:00,Long March 4B,Gaofen 11,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-08-07,05:18:00,Falcon 9 Block 5,Merah Putih (Telkom-4),Active,67.0,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2018-08-12,07:31:00,Delta IV Heavy,Parker Solar Probe,Active,350.0,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-08-22,21:20:00,Vega,ADM-Aeolus,Active,37.0,Success
CASC,"Taiyuan Satellite Launch Center, China",2018-09-07,03:15:00,Long March 2C,Haiyang 1C (HY-1C),Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-09-10,04:45:00,Falcon 9 Block 5,Telstar 18V / APStar 5C,Active,67.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-09-16,16:38:00,PSLV-CA,SSTL-1 & NovaSAR-S,Active,21.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",2018-09-22,17:52:00,H-IIB,HTV-7,Retired,112.5,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-09-25,22:38:00,Ariane 5 ECA,Horizons-3e & Azerspace 2/Intelsat 38,Active,200.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2018-09-29,04:13:00,Kuaizhou 1A,CentiSpace-1 S1,Active,5.8,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-10-08,02:21:00,Falcon 9 Block 5,SAOCOM 1A,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-09,02:43:00,Long March 2C,Yaogan-32 Group 01,Active,30.8,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2018-10-17,04:15:00,Atlas V 551,AEHF-4,Active,153.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-10-20,01:45:00,Ariane 5 ECA,BepiColombo,Active,200.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018-10-24,22:57:00,Long March 4B,Haiyang-2B,Active,64.68,Success
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-10-25,00:15:00,Soyuz 2.1b,Lotus-S No.4,Active,20.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-10-29,00:47:00,Long March 2C,"CFOSAT, Zhaojin-1, Hongyan-1, & Others",Active,30.8,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2018-10-29,04:08:00,H-IIA 202,"Ibuki 2, KhalifaSat & Others",Active,90.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-11-01,15:57:00,Long March 3B/E,Beidou-3 G1,Active,29.15,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2018-11-03,20:17:00,Soyuz 2.1b/Fregat,GLONASS-M No.54S,Active,25.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-11-11,03:50:00,Electron/Curie,It's Business Time,Active,7.5,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-11-14,11:38:00,GSLV Mk III,GSAT 29,Active,62.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2018-11-15,20:46:00,Falcon 9 Block 5,Es'hail 2,Active,67.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2018-11-17,09:01:00,Antares 230,CRS NG-10,Retired,85.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-11-19,23:40:00,Long March 2D,"Shiyan-6, Jiading-1 (OKW-01), & Others",Active,29.75,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018-11-21,01:42:00,Vega,Mohammed VI-B,Active,37.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2018-11-29,04:27:00,PSLV-CA,HySIS,Active,21.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2018-11-30,02:27:00,Rokot/Briz KM,Cosmos 2530 to 2532,Retired,41.8,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2018-12-03,18:34:00,Falcon 9 Block 5,Spaceflight SSO-A,Active,67.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018-12-04,20:37:00,Ariane 5 ECA,GSAT-11 & GEO-KOMPSAT 2A,Active,200.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-05,18:16:00,Falcon 9 Block 5,CRS-16,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2018-12-07,04:12:00,Long March 2D,"SaudiSAT 5A, & 5B and Others",Active,29.75,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2018-12-07,18:23:00,Long March 3B/E,Chang'e-4,Active,29.15,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2018-12-16,06:33:00,Electron/Curie,This one's for Pickering,Active,7.5,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2018-12-19,10:40:00,GSLV Mk II,GSAT-7A,Active,47.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018-12-19,16:37:00,Soyuz ST-A/Fregat-M,CSO 1,Active,30.0,Success
VKS RF,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2018-12-21,00:20:00,Proton-M/Briz-M,Blagovest No.13L,Active,65.0,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2018-12-21,23:51:00,Long March 11,Hongyun-1,Active,5.3,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2018-12-23,13:51:00,Falcon 9 Block 5,GPS III SV01,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2018-12-24,16:53:00,Long March 3C/E,TJS-3,Active,20.0,Success
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2018-12-27,02:07:00,Soyuz 2.1a/Fregat,Kanopus-V No. 5-6 & Rideshares,Active,48.5,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-01-10,17:11:00,Long March 3B/E,Zhongxing-2D (Chinasat-2D),Active,29.15,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2019-01-11,15:31:00,Falcon 9 Block 5,Iridium-8,Active,67.0,Success
JAXA,"Mu Pad, Uchinoura Space Center, Japan",2019-01-18,00:50:00,Epsilon PBS,Innovative Satellite Technology Demonstration-1,Active,39.0,Success
ULA,"SLC-6, Vandenberg AFB, California, USA",2019-01-19,19:10:00,Delta IV Heavy,NROL-71,Active,350.0,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2019-01-21,05:42:00,Long March 11,Jilin-1 Hyperspectral & Others,Active,5.3,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-02-05,21:01:00,Ariane 5 ECA,GSAT-31 & Hellas-Sat-4,Active,200.0,Success
VKS RF,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-02-21,16:47:00,Soyuz 2.1b/Fregat-M,EgyptSat-A,Active,25.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-02-22,01:45:00,Falcon 9 Block 5,Nusantara Satu & Beresheet,Active,67.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-03-02,07:49:00,Falcon 9 Block 5,SpaceX Demo-1,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-03-09,16:28:00,Long March 3B/E,Zhongxing-6C,Active,29.15,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019-03-22,01:50:00,Vega,PRISMA,Active,37.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-03-28,23:27:00,Electron/Curie,Two Thumbs Up,Active,7.5,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-03-31,15:51:00,Long March 3B/E,Tianlian-2,Active,29.15,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2019-04-01,03:57:00,PSLV-QL,EMISAT & Rideshares,Active,21.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-04-04,11:01:00,Soyuz 2.1a,Progress MS-11 (72P),Active,17.42,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019-04-04,17:04:00,Soyuz ST-B/Fregat-MT,O3b FM17-FM20,Active,30.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-04-11,22:35:00,Falcon Heavy,ArabSat 6A,Active,90.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2019-04-17,20:46:00,Antares 230,CRS NG-11,Retired,85.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-04-20,14:30:00,Long March 3B/E,Beidou-3 IGSO-1,Active,29.15,Success
CASC,"Taiyuan Satellite Launch Center, China",2019-04-29,22:52:00,Long March 4B,Tianhui-2 Group 01,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-05-04,06:48:00,Falcon 9 Block 5,CRS-17,Active,67.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-05-05,06:00:00,Electron/Curie,That's a Funny Looking Cactus,Active,7.5,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-05-17,15:48:00,Long March 3C/E,Beidou-2 G8,Active,20.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2019-05-22,00:00:00,PSLV-CA,RISAT-2B,Active,21.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-05-22,22:55:00,Long March 4C,Yaogan Weixing-33,Active,64.68,Failure
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-05-24,02:30:00,Falcon 9 Block 5,Starlink V0.9,Active,67.0,Success
Roscosmos,"Site 43/4, Plesetsk Cosmodrome, Russia",2019-05-27,06:23:00,Soyuz 2.1b/Fregat-M,Cosmos 2534,Active,25.0,Success
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2019-05-30,17:42:00,Proton-M/Briz-M,Yamal-601,Active,65.0,Success
CASC,"Tai Rui Barge, Yellow Sea",2019-06-05,04:06:00,Long March 11H,Jilin-1 & Others,Active,5.3,Success
SpaceX,"SLC-4E, Vandenberg AFB, California, USA",2019-06-12,14:17:00,Falcon 9 Block 5,RADARSAT Constellation,Active,67.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-06-20,21:43:00,Ariane 5 ECA,Eutelsat 7C &  AT&T T-16,Active,200.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-06-24,18:09:00,Long March 3B/E,Beidou-3 IGSO-2,Active,29.15,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2019-06-25,06:30:00,Falcon Heavy,STP-2,Active,90.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-06-29,04:30:00,Electron/Curie,Make it Rain,Active,7.5,Success
Roscosmos,"Site 1S, Vostochny Cosmodrome, Russia",2019-07-05,05:41:00,Soyuz 2.1b/Fregat-M,"Meteor-M No.2-2, Landmapper-BC 5 & 6, and Others",Active,25.0,Success
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019-07-11,01:53:00,Vega,Falcon Eye 1,Active,37.0,Failure
Roscosmos,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2019-07-13,12:31:00,Proton-M/DM-3,Spektr-RG,Active,65.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2019-07-22,09:13:00,GSLV Mk III,Chandrayaan-2 lunar mission,Active,62.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-07-25,22:01:00,Falcon 9 Block 5,CRS-18,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-07-26,03:57:00,Long March 2C,Yaogan-30-05,Active,30.8,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2019-07-30,05:56:00,Soyuz 2.1a/Fregat-M,Meridian-M nâ€ Â­18L,Active,23.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-07-31,12:10:00,Soyuz 2.1a,Progress MS-12,Active,17.42,Success
Roscosmos,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2019-08-05,21:56:00,Proton-M/Briz-M,Cosmos 2539,Active,65.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-08-06,19:30:00,Ariane 5 ECA,EDRS-C/HYLAS 3 & Intelsat 39,Active,200.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-08-06,23:23:00,Falcon 9 Block 5,AMOS-17,Active,67.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2019-08-08,10:13:00,Atlas V 551,AEHF 5,Active,153.0,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2019-08-17,04:11:00,Jielong-1,Tianqi-4 & Others,Active,7.5,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-08-19,12:03:00,Long March 3B/E,ChinaSat 18,Active,29.15,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-08-19,12:12:00,Electron/Curie,"Look Ma, No Hands!",Active,7.5,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-08-22,03:38:00,Soyuz 2.1a,Soyuz MS-14 (60S),Active,17.42,Success
ULA,"SLC-37B, Cape Canaveral AFS, Florida, USA",2019-08-22,13:06:00,"Delta IV Medium+ (4,2)",GPS III SV02,Retired,164.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2019-08-30,14:00:00,Rokot/Briz KM,Cosmos 2540,Retired,41.8,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2019-08-30,23:41:00,Kuaizhou 1A,KX-09 & Others,Active,5.8,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-09-12,03:26:00,Long March 4B,"Ziyuan-2D, BNU-1 & Taurus-1",Active,64.68,Success
CASC,"Site 95, Jiuquan Satellite Launch Center, China",2019-09-19,06:42:00,Long March 11,Zhuhai-1 Group 03,Active,5.3,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",2019-09-24,16:05:00,H-IIB,HTV-8,Retired,112.5,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2019-09-25,00:54:00,Long March 2D,Yunhai-1-02,Active,29.75,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2019-09-26,07:46:00,Soyuz 2.1b/Fregat,Cosmos 2541,Active,25.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-10-04,18:51:00,Long March 4C,Gaofen 10 (Replacement),Active,64.68,Success
ILS,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2019-10-09,10:17:00,Proton-M/Briz-M,Eutelsat 5 West B & MEV-1,Active,65.0,Success
Northrop,"Stargazer, Cape Canaveral AFS, Florida, USA",2019-10-11,01:59:00,Pegasus XL,ICON,Active,40.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-10-17,01:22:00,Electron/Curie,As The Crow Flies,Active,7.5,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2019-10-17,15:21:00,Long March 3B/E,TJSW-4,Active,29.15,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2019-11-02,13:59:00,Antares 230+,CRS NG-12,Active,85.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-11-03,03:22:00,Long March 4B,Gaofen-7,Active,64.68,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2019-11-04,17:43:00,Long March 3B/E,Beidou-3 IGSO-3,Active,29.15,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-11-11,14:56:00,Falcon 9 Block 5,Starlink V1 L1,Active,67.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2019-11-13,03:40:00,Kuaizhou 1A,Jilin 1-02A,Active,5.8,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2019-11-13,06:35:00,Long March 6,Ningxia-1 (x5),Active,19.0,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2019-11-17,10:00:00,Kuaizhou 1A,"KL-Alpha A, KL-Alpha B",Active,5.8,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019-11-26,21:23:00,Ariane 5 ECA,Inmarsat 5 F5 & TIBA-1,Active,200.0,Success
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2019-11-27,03:58:00,PSLV-XL,Cartosat-3 & Rideshares,Active,31.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-11-27,23:52:00,Long March 4C,Gaofen-12,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-12-05,17:29:00,Falcon 9 Block 5,CRS-19,Active,67.0,Success
